be_code,eo_code,temp_eo_code,eo_description,teh_mesto,gar_no,head_type,operation_start_date,expected_operation_finish_date
1200,100000009856,,Редуктор лебедки подъема,03-RUD-EKSK-OOBR-EX02,1207,component,2007-10-30,
1200,100000009859,,Редуктор механизма поворота,03-RUD-EKSK-OOBR-EX02,1207,component,2007-10-30,
1200,100000010396,,Стенка,03-RUD-EKSK-OOBR-EX02,1207,component,2007-10-30,
1200,100000010397,,Челюсть ковша,03-RUD-EKSK-OOBR-EX02,1207,component,2007-10-30,
1200,100000009857,,Редуктор ходового механизма правый,03-RUD-EKSK-OOBR-EX02,1207,component,2007-10-30,
1200,100000009858,,Редуктор ходового механизма левый,03-RUD-EKSK-OOBR-EX02,1207,component,2007-10-30,
1200,100000009137,,Экскаватор электрический ЭКГ-10 №1208,03-RUD-EKSK-OOBR-EX03,1208,head,2007-08-30,
1200,100000009370,,ЭД асинх АИР100S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009372,,ЭД асинх Д-31,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009596,,ЭД асинх АИР132S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009597,,ЭД асинх АИР132S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009598,,ЭД асинх АИР132S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009599,,ЭД асинх АИР132S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009600,,ЭД асинх 4МТКН411-8,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009709,,ЭД асинх АИР80S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009713,,ЭД асинх АИР132S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009714,,ЭД асинх АИР132S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009717,,ЭД асинх АИР80S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009718,,ЭД асинх АИР80S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009719,,ЭД асинх АИР100S4,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009373,,ЭД синх ДСЭ-750-6,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009367,,ЭД пост тока 4ГПЭ 300-1/2,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009371,,ЭД пост тока Д-12,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009368,,Генератор напора_4ГПЭМ 170-1/1,03-RUD-EKSK-OOBR-EX03,1208,component,2007-08-30,
1200,100000009369,,Генератор подъёма_4ГПЭМ 600-1/1,03-RUD-EKSK-OOBR-EX03,1208,component,2007-08-30,
1200,100000009401,,Компьютер промышл. бортовой Trax-10 HP,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009866,,Ковш,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000068517,,Редуктор механизма поворота 1 №Б.Н.,03-RUD-EKSK-OOBR-EX03,1208,component,2007-10-30,
1200,100000068518,,Редуктор механизма поворота 2 №Б.Н.,03-RUD-EKSK-OOBR-EX03,1208,component,2007-10-30,
1200,100000071984,,ЭД пост тока ДЭ-818,03-RUD-EKSK-OOBR-EX03,1208,component,2021-01-01,
1200,100000071986,,ЭД пост тока ДЭ-818,03-RUD-EKSK-OOBR-EX03,1208,component,2021-01-01,
1200,100000071975,,ЭД пост тока ДПЭ-200-2,03-RUD-EKSK-OOBR-EX03,1208,component,2021-01-01,
1200,100000071983,,ЭД пост тока ДПЭ-90-1,03-RUD-EKSK-OOBR-EX03,1208,component,2021-01-01,
1200,100000071981,,ЭД пост тока ДПЭ-90-1,03-RUD-EKSK-OOBR-EX03,1208,component,2021-01-01,
1200,100000071980,,ЭД пост тока ДПВ 150-2,03-RUD-EKSK-OOBR-EX03,1208,component,2021-01-01,
1200,100000071979,,ЭД пост тока ДПВ 150-2,03-RUD-EKSK-OOBR-EX03,1208,component,2021-01-01,
1200,100000079531,,Редуктор ходового механизма правый,03-RUD-EKSK-OOBR-EX03,1207,component,2021-08-01,
1200,100000079534,,Редуктор ходового механизма левый,03-RUD-EKSK-OOBR-EX03,1207,component,2021-08-01,
1200,100000079536,,Рукоять,03-RUD-EKSK-OOBR-EX03,1207,component,2021-08-01,
1200,100000009860,,Редуктор механизма поворота,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009863,,Редуктор лебедки подъема,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009867,,Стрела,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000010398,,Стенка,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000010399,,Челюсть ковша,03-RUD-EKSK-OOBR-EX03,1208,component,2021-08-24,
1200,100000009864,,Редуктор лебедки напора,03-RUD-EKSK-OOBR-EX03,1208,component,2007-10-30,
1200,100000007087,,Экскаватор электрический WK-20 №1220,03-RUD-EKSK-OOBR-EX04,1220,head,2019-06-30,
1200,100000025391,,ЭД асинх  YJ13L3,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025392,,ЭД асинх  YJ13L3,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025393,,ЭД асинх YJ13L4,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025394,,ЭД асинх YE2-132S,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025395,,ЭД асинх YE2-90S,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025396,,ЭД асинх  M2BAX 100LB 4,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025397,,ЭД асинх  M2BAX 100LB 4,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025398,,ЭД асинх YX3-121M-4,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025399,,ЭД асинх DYP-132S-4G,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025400,,ЭД асинх HM2-100L-8,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025401,,ЭД асинх YJ56E,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025402,,ЭД асинх YJ56E,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025403,,ЭД асинх YJ142A,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025404,,ЭД асинх 1LE0002-1BC2 3-3FA4 132M,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025405,,ЭД асинх 1LE0002-1BC2 3-3FA4 132M,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025406,,ЭД асинх YJ80A1,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000025407,,ЭД асинх YJ80A1,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000021523,,Компьютер промышл. бортовой Trax-10 HP,03-RUD-EKSK-OOBR-EX04,1220,component,2017-11-01,
1200,100000009872,,Редуктор лебедки напора,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000010400,,Стенка,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000010401,,Челюсть ковша,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000009874,,Ковш,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000009873,,Рукоять,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000009875,,Стрела,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000009869,,Редуктор ходового механизма левый,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000009870,,Редуктор ходового механизма правый,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000009871,,Редуктор лебедки подъема,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000009868,,Редуктор механизма поворота,03-RUD-EKSK-OOBR-EX04,1220,component,2019-06-30,
1200,100000068233,,Экскаватор PC1250-8 №1204,03-RUD-EKSK-OOBR-EX05,1204,head,2021-01-01,
1200,100000099231,,ДВС РС1250-8 1204,03-RUD-EKSK-OOBR-EX05,1204,component,2021-01-01,
1200,100000099636,,Ковш №1204,03-RUD-EKSK-OOBR-EX05,1204,component,2021-01-01,
1200,100000009147,,Погрузчик фронтальный 992K №1304,03-RUD-EKSK-OOBR-LF01,1304,head,2012-07-30,
1200,100000009409,,Компьютер промышл. бортовой Trax-10 HP,03-RUD-EKSK-OOBR-LF01,1304,component,2017-09-05,
1200,100000010169,,Коробка передач,03-RUD-EKSK-OOBR-LF01,1304,component,2012-07-30,
1200,100000079615,,ДВС C32 №MZM00104,03-RUD-EKSK-OOBR-LF01,1304,component,2021-08-01,
1200,100000010170,,Ковш,03-RUD-EKSK-OOBR-LF01,1304,component,2012-07-30,
1200,100000010168,,ДВС C32 №MZM00104,03-RUD-EKSK-OOBR-LF01,1304,component,2012-07-30,
1200,100000008675,,Экскаватор гидравл. PC400-7 №1201,03-RUD-EKSK-VOBR-EX01,1201,head,2013-04-26,
1200,100000009419,,Компьютер промышл. бортовой Trax-10 LP,03-RUD-EKSK-VOBR-EX01,1201,component,2017-09-11,
1200,100000010239,,ДВС SAA6D125E-3,03-RUD-EKSK-VOBR-EX01,1201,component,2013-04-26,
1200,100000010240,,Стрела,03-RUD-EKSK-VOBR-EX01,1201,component,2013-04-26,
1200,100000010241,,Рукоять,03-RUD-EKSK-VOBR-EX01,1201,component,2013-04-26,
1200,100000010242,,Ковш,03-RUD-EKSK-VOBR-EX01,1201,component,2013-04-26,
1200,100000010243,,Коробка передач,03-RUD-EKSK-VOBR-EX01,1201,component,2013-04-26,
1200,100000008676,,Экскаватор гидравл. PC400-7 №1202,03-RUD-EKSK-VOBR-EX02,1202,head,2013-04-26,
1200,100000009398,,Компьютер промышл. бортовой Trax-10 LP,03-RUD-EKSK-VOBR-EX02,1202,component,2017-07-28,
1200,100000010244,,ДВС SAA6D125E-3,03-RUD-EKSK-VOBR-EX02,1202,component,2013-04-26,
1200,100000010245,,Стрела,03-RUD-EKSK-VOBR-EX02,1202,component,2013-04-26,
1200,100000010246,,Рукоять,03-RUD-EKSK-VOBR-EX02,1202,component,2013-04-26,
1200,100000010247,,Ковш,03-RUD-EKSK-VOBR-EX02,1202,component,2013-04-26,
1200,100000010248,,Коробка передач,03-RUD-EKSK-VOBR-EX02,1202,component,2013-04-26,
1200,100000006414,,Экскаватор гидравл. PC400LC-7 №1210,03-RUD-EKSK-VOBR-EX03,1210,head,2019-03-22,
1200,100000010250,,Стрела,03-RUD-EKSK-VOBR-EX03,1210,component,2019-03-22,
1200,100000010251,,Рукоять,03-RUD-EKSK-VOBR-EX03,1210,component,2019-03-22,
1200,100000010252,,Ковш,03-RUD-EKSK-VOBR-EX03,1210,component,2019-03-22,
1200,100000010253,,Коробка передач,03-RUD-EKSK-VOBR-EX03,1210,component,2019-03-22,
1200,100000010249,,ДВС SAA6D125E-3,03-RUD-EKSK-VOBR-EX03,1210,component,2019-03-22,
1200,100000008677,,Экскаватор гидравл. PC400-7 №1211,03-RUD-EKSK-VOBR-EX04,1211,head,2014-05-01,
1200,100000009402,,Компьютер промышл. бортовой Trax-10 LP,03-RUD-EKSK-VOBR-EX04,1211,component,2017-08-30,
1200,100000010254,,ДВС SAA6D125E-3,03-RUD-EKSK-VOBR-EX04,1211,component,2014-05-01,
1200,100000010255,,Стрела,03-RUD-EKSK-VOBR-EX04,1211,component,2014-05-01,
1200,100000010256,,Рукоять,03-RUD-EKSK-VOBR-EX04,1211,component,2014-05-01,
1200,100000010257,,Ковш,03-RUD-EKSK-VOBR-EX04,1211,component,2014-05-01,
1200,100000010258,,Коробка передач,03-RUD-EKSK-VOBR-EX04,1211,component,2014-05-01,
1200,100000008678,,Экскаватор PC400-7 №1213,03-RUD-EKSK-VOBR-EX05,1213,head,2014-07-01,
1200,100000010259,,ДВС SAA6D125E-3,03-RUD-EKSK-VOBR-EX05,1213,component,2014-07-01,
1200,100000010260,,Стрела,03-RUD-EKSK-VOBR-EX05,1213,component,2014-07-01,
1200,100000010261,,Рукоять,03-RUD-EKSK-VOBR-EX05,1213,component,2014-07-01,
1200,100000010262,,Ковш,03-RUD-EKSK-VOBR-EX05,1213,component,2014-07-01,
1200,100000010263,,Коробка передач,03-RUD-EKSK-VOBR-EX05,1213,component,2014-07-01,
1200,100000008679,,Экскаватор гидравл. PC220-8 №1214,03-RUD-EKSK-VOBR-EX06,1214,head,2015-09-12,
1200,100000010265,,Гидромолот,03-RUD-EKSK-VOBR-EX06,1214,component,2015-09-12,
1200,100000010266,,Стрела,03-RUD-EKSK-VOBR-EX06,1214,component,2015-09-12,
1200,100000010267,,Рукоять,03-RUD-EKSK-VOBR-EX06,1214,component,2015-09-12,
1200,100000010268,,Коробка передач,03-RUD-EKSK-VOBR-EX06,1214,component,2015-09-12,
1200,100000010264,,ДВС SAA6D107E-1Q,03-RUD-EKSK-VOBR-EX06,1214,component,2015-09-12,
1200,100000022894,,Экскаватор гидравл. PC400LC-7 №1209,03-RUD-EKSK-VOBR-EX07,1209,head,2020-08-01,
1200,100000024459,,ДВС SAA6D125E-3 №329195,03-RUD-EKSK-VOBR-EX07,1209,component,2020-08-01,
1200,100000024460,,Стрела,03-RUD-EKSK-VOBR-EX07,1209,component,2020-08-01,
1200,100000024461,,Рукоять,03-RUD-EKSK-VOBR-EX07,1209,component,2020-08-01,
1200,100000024462,,Ковш,03-RUD-EKSK-VOBR-EX07,1209,component,2020-08-01,
1200,100000073791,,Экскаватор гидравл. PC400-7 №1215,03-RUD-EKSK-VOBR-EX08,1215,head,2022-10-01,
1200,100000081687,,Экскаватор гидравл. PC400LC-7 №1215,03-RUD-EKSK-VOBR-EX08,1212,component,2022-10-01,
1200,100000073792,,ДВС,03-RUD-EKSK-VOBR-EX08,1215,component,2022-01-01,
1200,100000073793,,Рукоять,03-RUD-EKSK-VOBR-EX08,1215,component,2022-01-01,
1200,100000073794,,Стрела,03-RUD-EKSK-VOBR-EX08,1215,component,2022-01-01,
1200,100000073795,,Ковш,03-RUD-EKSK-VOBR-EX08,1215,component,2022-01-01,
1200,100000008680,,Погрузчик фронтальный 966H №TAL02169,03-RUD-EKSK-VOBR-LF01,1301,head,2012-10-31,
1200,100000010146,,Ковш,03-RUD-EKSK-VOBR-LF01,1301,component,2012-10-31,
1200,100000010144,,ДВС C11 №TXE06150,03-RUD-EKSK-VOBR-LF01,1301,component,2012-10-31,
1200,100000010145,,Коробка передач,03-RUD-EKSK-VOBR-LF01,1301,component,2012-10-31,
1200,100000008681,,Погрузчик фронтальный 966H №TAL02749,03-RUD-EKSK-VOBR-LF02,1302,head,2013-08-25,
1200,100000010149,,ДВС C11 №TXE07853,03-RUD-EKSK-VOBR-LF02,1302,component,2013-08-25,
1200,100000010147,,Ковш,03-RUD-EKSK-VOBR-LF02,1302,component,2013-08-25,
1200,100000010148,,Коробка передач,03-RUD-EKSK-VOBR-LF02,1302,component,2013-08-25,
1200,100000008682,,Погрузчик фронтальный 980H №1303,03-RUD-EKSK-VOBR-LF03,1303,head,2009-02-03,
1200,100000010150,,ДВС C15 №LHX20251,03-RUD-EKSK-VOBR-LF03,1303,component,2009-02-03,
1200,100000010151,,Коробка передач,03-RUD-EKSK-VOBR-LF03,1303,component,2009-02-03,
1200,100000010152,,Ковш,03-RUD-EKSK-VOBR-LF03,1303,component,2009-02-03,
1200,100000008683,,Погрузчик фронтальный WA500-3 №1308,03-RUD-EKSK-VOBR-LF04,1308,head,2014-04-30,
1200,100000009404,,Компьютер бортовой Trek-773,03-RUD-EKSK-VOBR-LF04,1308,component,2017-11-07,
1200,100000010154,,Коробка передач,03-RUD-EKSK-VOBR-LF04,1308,component,2014-04-30,
1200,100000080032,,ДВС SA6D140E-3E-7,03-RUD-EKSK-VOBR-LF04,1308,component,2021-08-01,
1200,100000010153,,Ковш,03-RUD-EKSK-VOBR-LF04,1308,component,2014-04-30,
1200,100000008684,,Погрузчик фронтальный WA500-3 №1309,03-RUD-EKSK-VOBR-LF05,1309,head,2014-04-30,
1200,100000009405,,Компьютер бортовой Trek-773,03-RUD-EKSK-VOBR-LF05,1309,component,2017-11-08,
1200,100000010157,,Коробка передач,03-RUD-EKSK-VOBR-LF05,1309,component,2014-04-30,
1200,100000010156,,ДВС SA6D140E-3E-7,03-RUD-EKSK-VOBR-LF05,1309,component,2014-04-30,
1200,100000010158,,Ковш,03-RUD-EKSK-VOBR-LF05,1309,component,2014-04-30,
1200,100000008685,,Погрузчик фронтальный WA500-3 №1310,03-RUD-EKSK-VOBR-LF06,1310,head,2014-05-28,
1200,100000009406,,Компьютер бортовой Trek-773,03-RUD-EKSK-VOBR-LF06,1310,component,2017-11-09,
1200,100000010160,,Коробка передач,03-RUD-EKSK-VOBR-LF06,1310,component,2014-05-28,
1200,100000010159,,Ковш,03-RUD-EKSK-VOBR-LF06,1310,component,2014-05-28,
1200,100000010161,,ДВС SA6D140E-3E-7,03-RUD-EKSK-VOBR-LF06,1310,component,2014-05-28,
1200,100000008686,,Погрузчик фронтальный WA500-3 №1311,03-RUD-EKSK-VOBR-LF07,1311,head,2014-07-02,
1200,100000009407,,Компьютер бортовой Trek-773,03-RUD-EKSK-VOBR-LF07,0,component,2021-08-27,
1200,100000010162,,ДВС SA6D140E-3E-7,03-RUD-EKSK-VOBR-LF07,1311,component,2014-07-02,
