,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_category_spec,eo_model_name,operation_start_date,evaluated_operation_finish_date,sap_system_status,sap_user_status,year,qty_by_end_of_year,qty_in
2281,100000048709,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-06-23,2032-06-23 00:00:00,ПВЕО,,2022.0,1.0,
2282,100000056440,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-01,2033-12-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2283,100000056441,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-01,2033-12-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2284,100000056442,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-01,2033-12-01 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2285,100000055011,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D475A-5,2021-12-28,2033-12-28 00:00:00,УСТН,СИНХ,2022.0,1.0,
2286,100000056443,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-28,2033-12-28 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2287,100000056444,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-28,2033-12-28 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2288,100000056445,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-28,2033-12-28 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2289,100000054780,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D85EХ,2020-10-30,2032-10-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
2290,100000056049,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2291,100000056050,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2292,100000056051,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2293,100000098257,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-09-13,2032-09-13 00:00:00,ПВЕО,,2022.0,1.0,
2294,100000059062,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D85EХ,2018-08-15,2030-08-15 00:00:00,УСТН,СИНХ,2022.0,1.0,
2295,100000045089,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-08-15,2030-08-15 00:00:00,ПВЕО,,2022.0,1.0,
2296,100000045088,,,,,,,,,,,,,,
2297,100000098795,1100.0,component,"АО ""Полюс Красноярск""",,,,,2016-06-01,2028-06-01 00:00:00,ПВЕО,,2022.0,1.0,
2298,100000026775,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D85EХ,2019-07-13,2031-07-13 00:00:00,УСТН,СИНХ,2022.0,1.0,
2299,100000059266,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,,2022.0,1.0,
2300,100000044918,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
2301,100000044916,,,,,,,,,,,,,,
2302,100000044917,,,,,,,,,,,,,,
2303,100000059060,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D155A-5,2018-10-03,2030-10-03 00:00:00,УСТН,СИНХ,2022.0,1.0,
2304,100000062799,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-06-29,2030-06-29 00:00:00,ПВЕО,,2022.0,1.0,
2305,100000045082,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-10-03,2030-10-03 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2306,100000045081,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-10-31,2030-10-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2307,100000026791,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D63E,2019-05-07,2031-05-07 00:00:00,УСТН,СИНХ,2022.0,1.0,
2308,100000044931,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-05-07,2031-05-07 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2309,100000044930,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-05-07,2031-05-07 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2310,100000044929,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2311,100000026792,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D63E,2019-05-07,2031-05-07 00:00:00,УСТН,СИНХ,2022.0,1.0,
2312,100000044932,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2313,100000044935,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-05-07,2031-05-07 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2314,100000044933,1100.0,component,"АО ""Полюс Красноярск""",,,,,2019-05-07,2031-05-07 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2315,100000098892,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-11-09,2024-11-09 00:00:00,ПВЕО,,2022.0,1.0,
2316,100000055032,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2021-02-24,2033-02-24 00:00:00,УСТН,СИНХ,2022.0,1.0,
2317,100000056496,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-02-24,2033-02-24 00:00:00,ПВЕО,,2022.0,1.0,
2318,100000056497,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-02-24,2033-02-24 00:00:00,ПВЕО,,2022.0,1.0,
2319,100000056498,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-02-24,2033-02-24 00:00:00,ПВЕО,,2022.0,1.0,
2320,100000054862,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2020-10-30,2032-10-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
2321,100000056193,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2322,100000056194,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2323,100000056195,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2324,100000055033,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2021-11-12,2033-11-12 00:00:00,УСТН,СИНХ,2022.0,1.0,
2325,100000056499,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-12-25,2032-12-25 00:00:00,ПВЕО,ВЗКП,2022.0,1.0,
2326,100000056500,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-12-25,2032-12-25 00:00:00,ПВЕО,ВЗКП,2022.0,1.0,
2327,100000056501,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-12-25,2032-12-25 00:00:00,ПВЕО,ВЗКП,2022.0,1.0,
2328,100000098826,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-07-14,2029-07-14 00:00:00,ПВЕО,,2022.0,1.0,
2329,100000055008,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D155A-5,2022-01-01,2034-01-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
2330,100000056434,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-01,2033-04-01 00:00:00,ПВЕО,ВЗКП КМПН,2022.0,1.0,
2331,100000056435,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-01,2033-04-01 00:00:00,ПВЕО,ВЗКП КМПН,2022.0,1.0,
2332,100000056436,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-01,2033-04-01 00:00:00,ПВЕО,ВЗКП КМПН,2022.0,1.0,
2333,100000055009,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D155A-5,2022-01-01,2034-01-01 00:00:00,УСТН,ВЗКП,2022.0,1.0,1.0
2334,100000056437,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-01,2033-04-01 00:00:00,ПВЕО,ВЗКП КМПН,2022.0,1.0,
2335,100000056438,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-01,2033-04-01 00:00:00,ПВЕО,ВЗКП КМПН,2022.0,1.0,
2336,100000056439,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-04-01,2033-04-01 00:00:00,ПВЕО,ВЗКП КМПН,2022.0,1.0,
2337,100000054863,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2020-10-30,2032-10-30 00:00:00,УСТН,СИНХ,2022.0,1.0,
2338,100000056196,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2339,100000056197,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2340,100000056198,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2341,100000098258,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-09-13,2032-09-13 00:00:00,ПВЕО,,2022.0,1.0,
2342,100000054864,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2020-09-14,2032-09-14 00:00:00,УСТН,СИНХ,2022.0,1.0,
2343,100000056199,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2344,100000056200,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2345,100000056201,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-10-30,2032-10-30 00:00:00,ПВЕО,,2022.0,1.0,
2346,100000098259,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-09-13,2032-09-13 00:00:00,ПВЕО,,2022.0,1.0,
2347,100000055034,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2021-12-20,2033-12-20 00:00:00,УСТН,СИНХ,2022.0,1.0,
2348,100000056502,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-20,2033-12-20 00:00:00,ПВЕО,,2022.0,1.0,
2349,100000056503,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-20,2033-12-20 00:00:00,ПВЕО,,2022.0,1.0,
2350,100000056504,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-20,2033-12-20 00:00:00,ПВЕО,,2022.0,1.0,
2351,100000055035,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2021-11-12,2033-11-12 00:00:00,УСТН,СИНХ,2022.0,1.0,
2352,100000062798,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,РЕЗР,2022.0,1.0,
2353,100000056505,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-12-25,2032-12-25 00:00:00,ПВЕО,,2022.0,1.0,
2354,100000056506,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-12-25,2032-12-25 00:00:00,ПВЕО,ВЗКП,2022.0,1.0,
2355,100000056507,1100.0,component,"АО ""Полюс Красноярск""",,,,,2020-12-25,2032-12-25 00:00:00,ПВЕО,ВЗКП,2022.0,1.0,
2356,100000055013,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D85EХ,2021-02-23,2033-02-23 00:00:00,УСТН,СИНХ,2022.0,1.0,
2357,100000056449,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-02-23,2033-02-23 00:00:00,ПВЕО,,2022.0,1.0,
2358,100000056450,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-02-23,2033-02-23 00:00:00,ПВЕО,,2022.0,1.0,
2359,100000056451,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-02-23,2033-02-23 00:00:00,ПВЕО,,2022.0,1.0,
2360,100000058898,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2012-05-28,2023-04-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
2361,100000044973,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-05-28,2024-05-28 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2362,100000044974,1100.0,component,"АО ""Полюс Красноярск""",,,,,2012-05-28,2024-05-28 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2363,100000058899,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2013-03-14,2024-01-01 00:00:00,УСТН,СИНХ,2022.0,1.0,
2364,100000044975,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-03-14,2025-03-14 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2365,100000044976,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-03-14,2025-03-14 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2366,100000044977,1100.0,component,"АО ""Полюс Красноярск""",,,,,2013-03-14,2025-03-14 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2367,100000058900,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2014-12-31,2026-12-31 00:00:00,УСТН,СИНХ,2022.0,1.0,
2368,100000044980,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2369,100000044981,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2370,100000058901,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2014-12-16,2026-12-16 00:00:00,УСТН,СИНХ,2022.0,1.0,
2371,100000044983,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-16,2026-12-16 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2372,100000044984,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-16,2026-12-16 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2373,100000058902,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2012-11-02,2024-11-02 00:00:00,УСТН,СИНХ,2022.0,1.0,
2374,100000044986,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2375,100000044987,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2376,100000058903,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2013-01-24,2025-01-24 00:00:00,УСТН,СИНХ,2022.0,1.0,
2377,100000044988,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2378,100000062791,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-12-31,2029-12-31 00:00:00,ПВЕО,,2022.0,1.0,
2379,100000044990,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2380,100000044991,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2381,100000058904,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2013-01-26,2025-01-26 00:00:00,УСТН,СИНХ,2022.0,1.0,
2382,100000063735,,,,,,,,,,,,,,
2383,100000044993,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2384,100000044994,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2385,100000058905,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D375A-5,2012-11-27,2024-11-27 00:00:00,УСТН,СИНХ,2022.0,1.0,
2386,100000044996,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2387,100000044997,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2388,100000058907,,,,,,,,,,,,,,
2389,100000081595,,,,,,,,,,,,,,
2390,100000045003,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2391,100000045004,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2392,100000045080,1100.0,component,"АО ""Полюс Красноярск""",,,,,2018-10-03,2030-10-03 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2393,100000058908,,,,,,,,,,,,,,
2394,100000045006,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2395,100000045007,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-12-31,2026-12-31 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2396,100000058911,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D63E,2014-10-22,2026-10-22 00:00:00,УСТН,СИНХ,2022.0,1.0,
2397,100000045015,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-10-22,2026-10-22 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2398,100000045016,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-10-22,2026-10-22 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2399,100000045017,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-10-22,2026-10-22 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2400,100000058912,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D63E,2014-10-22,2026-10-22 00:00:00,УСТН,СИНХ,2022.0,1.0,
2401,100000045018,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-10-22,2026-10-22 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2402,100000045019,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-10-22,2026-10-22 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2403,100000045020,1100.0,component,"АО ""Полюс Красноярск""",,,,,2014-10-22,2026-10-22 00:00:00,ПВЕО,КМПН,2022.0,1.0,
2404,100000077982,1100.0,head,"АО ""Полюс Красноярск""",E05_02,Бульдозеры гусеничные,,Бульдозер D65EX,2021-12-20,2033-12-20 00:00:00,УСТН,,2022.0,1.0,
2405,100000077990,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-20,2033-12-20 00:00:00,ПВЕО,,2022.0,1.0,
2406,100000077991,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-20,2033-12-20 00:00:00,ПВЕО,,2022.0,1.0,
2407,100000077992,1100.0,component,"АО ""Полюс Красноярск""",,,,,2021-12-20,2033-12-20 00:00:00,ПВЕО,,2022.0,1.0,
2408,100000098828,1100.0,component,"АО ""Полюс Красноярск""",,,,,2017-07-14,2029-07-14 00:00:00,ПВЕО,,2022.0,1.0,
