be_code,be_description,eo_class_code,eo_class_description,eo_model_name,teh_mesto,gar_no,eo_code,head_type,operation_start_date,expected_operation_period_years,expected_operation_finish_date,sap_planned_finish_operation_date,expected_operation_status_code,expected_operation_status_code_date,sap_system_status,sap_user_status,reported_operation_finish_date,reported_operation_status,qty at 31.12.2022,in 2022,out 2022,qty at 31.12.2023,in 2023,out 2023
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043629,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.131065,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043272,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.104794,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043300,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.108604,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043328,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.112350,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043357,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.116358,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043383,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.120232,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043606,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.127496,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043653,component,2012-12-31,12.0,2024-12-31 00:00:00,,operation,2022-06-17 11:42:40.134680,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043410,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.446593,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043435,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.451714,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043457,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.455343,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043481,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.459113,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043503,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.463161,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043528,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.467292,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000043557,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.471394,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,30,100000096362,component,2021-12-12,12.0,2033-12-12 00:00:00,,operation,2022-06-17 11:42:50.864299,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E106,АГИТО,100000098879,component,2017-07-14,12.0,2029-07-14 00:00:00,,operation,2022-06-17 11:42:53.801071,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-18,11-RUD-BLAG-UGBL-E801,01,100000063335,head,2016-08-01,12.0,2028-08-01 00:00:00,2033-07-01,operation,2022-06-17 11:42:40.318912,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043594,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.295883,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043286,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.277069,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043314,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.280718,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043342,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.284470,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043370,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.288227,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043398,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.292053,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043618,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.299699,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043642,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.303507,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043664,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.307317,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043721,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.311170,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043750,component,2016-08-01,12.0,2028-08-01 00:00:00,,operation,2022-06-17 11:42:40.315093,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043423,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.621575,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043447,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.625472,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043470,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.629386,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043493,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.633484,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043515,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.637240,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043571,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.641029,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000043693,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.644765,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,1,100000079668,component,2021-05-02,12.0,2033-05-02 00:00:00,,operation,2022-06-17 11:42:50.578378,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-E801,АГИТО,100000098889,component,2018-09-23,12.0,2030-09-23 00:00:00,,operation,2022-06-17 11:42:53.844951,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P401,10,100000099577,head,2023-06-01,12.0,2035-06-01 00:00:00,,purchase,2022-06-17 11:42:54.129538,МТКУ УСТН,ВЗКП,,,0,0,0,1,1,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P402,11,100000099579,head,2023-10-01,12.0,2035-10-01 00:00:00,,purchase,2022-06-17 11:42:54.134222,МТКУ УСТН,ВЗКП,,,0,0,0,1,1,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P403,12,100000099581,head,2023-04-01,12.0,2035-04-01 00:00:00,,purchase,2022-06-17 11:42:54.138552,МТКУ УСТН,ВЗКП,,,0,0,0,1,1,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P404,Н/Д,100000099585,head,2024-01-01,12.0,2036-01-01 00:00:00,,purchase,2022-06-17 11:42:54.146887,МТКУ УСТН,ВЗКП,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаватор 4100C AC P&H,11-RUD-BLAG-UGBL-P405,13,100000099583,head,2023-05-01,12.0,2035-05-01 00:00:00,,purchase,2022-06-17 11:42:54.142918,МТКУ УСТН,ВЗКП,,,0,0,0,1,1,0
1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC3000-6,11-RUD-BLAG-UGBL-P601,502,100000067189,head,2009-11-30,12.0,2021-11-30 00:00:00,2023-01-01,operation,2022-06-17 11:42:38.262296,УСТН,СИНХ,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000039710,component,2018-04-02,12.0,2030-04-02 00:00:00,,operation,2022-06-17 11:42:46.628232,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,26,100000059278,component,2014-12-31,12.0,2026-12-31 00:00:00,,operation,2022-06-17 11:42:41.409086,ПВЕО,РЕЗР,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000056959,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:45.924206,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000056960,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:45.927820,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P601,502,100000056961,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:45.931620,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC3000-6,11-RUD-BLAG-UGBL-P602,504,100000063332,head,2011-06-25,12.0,2023-06-25 00:00:00,2023-01-01,operation,2022-06-17 11:42:38.953600,УСТН,СИНХ,,,1,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000059236,component,2016-10-17,12.0,2028-10-17 00:00:00,,operation,2022-06-17 11:42:40.333503,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000039840,component,2018-03-19,12.0,2030-03-19 00:00:00,,operation,2022-06-17 11:42:41.923254,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000039760,component,2011-06-25,12.0,2023-06-25 00:00:00,,operation,2022-06-17 11:42:46.632198,ПВЕО,КМПН,,,1,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,504,100000039801,component,2011-06-25,12.0,2023-06-25 00:00:00,,operation,2022-06-17 11:42:46.636094,ПВЕО,КМПН,,,1,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P602,АГИТО,100000098877,component,2017-07-14,12.0,2029-07-14 00:00:00,,operation,2022-06-17 11:42:53.793183,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC1250-7,11-RUD-BLAG-UGBL-P701,01,100000063334,head,2015-01-31,12.0,2027-01-31 00:00:00,2026-07-01,operation,2022-06-17 11:42:40.186590,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000039761,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.544626,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000039802,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.549510,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000039841,component,2008-02-19,12.0,2020-02-19 00:00:00,,operation_finished,2022-06-17 11:42:47.554822,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,01,100000095327,component,2021-11-24,12.0,2033-11-24 00:00:00,,operation,2022-06-17 11:42:53.395741,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P701,АГИТО,100000098872,component,2017-07-14,12.0,2029-07-14 00:00:00,,operation,2022-06-17 11:42:53.776959,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC1250-8,11-RUD-BLAG-UGBL-P801,07,100000063337,head,2017-12-31,12.0,2029-12-31 00:00:00,2027-07-01,operation,2022-06-17 11:42:41.129928,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039712,component,2017-12-31,12.0,2029-12-31 00:00:00,,operation,2022-06-17 11:42:41.111840,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039762,component,2017-12-31,12.0,2029-12-31 00:00:00,,operation,2022-06-17 11:42:41.116725,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039803,component,2017-12-31,12.0,2029-12-31 00:00:00,,operation,2022-06-17 11:42:41.121441,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,07,100000039842,component,2017-12-31,12.0,2029-12-31 00:00:00,,operation,2022-06-17 11:42:41.125554,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P801,АГИТО,100000098870,component,2017-07-14,12.0,2029-07-14 00:00:00,,operation,2022-06-17 11:42:53.767538,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC1250-8,11-RUD-BLAG-UGBL-P802,08,100000026774,head,2020-01-20,12.0,2032-01-20 00:00:00,2031-01-01,operation,2022-06-17 11:42:43.940299,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039727,component,2020-01-20,12.0,2032-01-20 00:00:00,,operation,2022-06-17 11:42:43.944600,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039768,component,2020-01-20,12.0,2032-01-20 00:00:00,,operation,2022-06-17 11:42:43.948714,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039809,component,2020-01-20,12.0,2032-01-20 00:00:00,,operation,2022-06-17 11:42:43.952856,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,08,100000039677,component,2020-01-20,12.0,2032-01-20 00:00:00,,operation,2022-06-17 11:42:43.957061,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-P802,АГИТО,100000098891,component,2018-09-23,12.0,2030-09-23 00:00:00,,operation,2022-06-17 11:42:53.852857,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-20,11-RUD-BLAG-UGBL-W201,03,100000063338,head,2017-09-08,12.0,2029-09-08 00:00:00,,operation,2022-06-17 11:42:41.220038,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,УЧАСТОК АГИТО,100000059234,component,2016-10-17,12.0,2028-10-17 00:00:00,,operation,2022-06-17 11:42:40.329494,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043724,component,2021-08-26,12.0,2033-08-26 00:00:00,,operation,2022-06-17 11:42:41.211887,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043752,component,2021-08-26,12.0,2033-08-26 00:00:00,,operation,2022-06-17 11:42:41.216004,ПВЕО,,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053333,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.224087,ПВЕО,,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053334,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.228264,ПВЕО,,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053766,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.233172,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053767,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.238246,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000095253,component,2021-02-18,12.0,2033-02-18 00:00:00,,operation,2022-06-17 11:42:41.243119,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053324,component,2017-09-08,12.0,2029-09-08 00:00:00,,operation,2022-06-17 11:42:41.247949,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053746,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.252715,ПВЕО,,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053313,component,2017-09-08,12.0,2029-09-08 00:00:00,,operation,2022-06-17 11:42:41.257428,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053314,component,2017-09-08,12.0,2029-09-08 00:00:00,,operation,2022-06-17 11:42:41.262284,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053750,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.266896,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053751,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.271324,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,03,100000053747,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:41.275424,ПВЕО,,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043425,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.859606,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043544,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.863299,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043573,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.867039,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W201,3,100000043695,component,2009-11-30,12.0,2021-11-30 00:00:00,,operation_finished,2022-06-17 11:42:47.870708,ПВЕО,КМПН,,,0,0,0,0,0,0
1100.0,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-20,11-RUD-BLAG-UGBL-W202,8,100000054866,head,2021-02-18,12.0,2033-02-18 00:00:00,,operation,2022-06-17 11:42:49.472673,УСТН,СИНХ,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056976,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:45.449199,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056205,component,2021-02-18,12.0,2033-02-18 00:00:00,,operation,2022-06-17 11:42:48.595076,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056963,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:48.964537,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056964,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:48.968661,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056965,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:48.972519,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056966,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:48.977096,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056977,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:48.981044,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056978,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:48.985074,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056967,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:49.043262,ПВЕО,КМПН,,,1,0,0,1,0,0
1100.0,"АО ""Полюс Красноярск""",,,,11-RUD-BLAG-UGBL-W202,8,100000056973,component,2020-02-18,12.0,2032-02-18 00:00:00,,operation,2022-06-17 11:42:49.047323,ПВЕО,КМПН,,,1,0,0,1,0,0
